Date,AGG,SPY,AAPL,CISCO
12/24/15,130.8646159,662.79,104.7965301,25.7598715
12/28/15,130.2588051,675.2,103.6227468,25.69401354
12/29/15,132.3128826,693.97,105.4852789,26.12679443
12/30/15,131.8963876,689.07,104.1077812,25.90099571
12/31/15,130.2682708,675.89,102.1094395,25.54818519
1/4/16,128.6874831,636.99,102.1967457,25.0448422
1/5/16,128.5928251,633.79,99.63576416,24.93104511
1/6/16,127.9491511,632.65,97.68592592,24.66551857
1/7/16,125.7625524,607.94,93.56313361,24.09653314
1/8/16,124.5982596,607.05,94.05786869,23.49909843
1/11/16,126.1127868,617.74,95.58087667,23.96376987
1/12/16,125.8004156,617.89,96.96807502,24.0396346
1/13/16,124.1628331,581.81,94.47499827,23.3284028
1/14/16,125.8098814,593,96.54124476,23.38530135
1/15/16,123.0837324,570.18,94.22278038,22.39905993
1/19/16,121.2662998,574.48,93.76684806,22.61717101
1/20/16,115.3501779,571.77,93.892957,21.71627741
1/21/16,116.3440864,575.02,93.4176233,21.71627741
1/22/16,115.9559888,596.38,98.38437544,22.16198266
1/25/16,115.5584254,596.53,96.46363926,21.97232085
1/26/16,116.041181,601.25,96.99717709,22.49389083
1/27/16,114.4982564,583.35,90.62382522,22.21888121
1/28/16,115.6909465,635.35,91.2737713,21.91068076
1/29/16,118.1236559,587,94.42649483,22.56027247
2/1/16,118.161519,574.81,93.54373224,22.26629666
2/2/16,116.3724838,552.1,91.65209812,21.64989577
2/3/16,118.0573953,531.07,93.46612674,21.90593922
2/4/16,120.8308732,536.26,94.2130797,22.3231952
2/5/16,121.7017264,502.13,91.69682974,21.70679432
2/8/16,121.4272183,488.1,92.66236751,21.74472668
2/9/16,118.6444714,482.07,92.6428617,21.47920014
2/10/16,114.9341421,490.48,91.94065241,21.34643687
2/11/16,112.6964694,503.82,91.38473672,23.40426753
2/12/16,115.746972,507.08,91.66757102,23.81204042
2/16/16,117.3726317,521.1,94.25209132,24.50430603
2/17/16,120.5857003,534.1,95.69552153,25.09225765
2/18/16,126.6580175,525,93.88148086,25.06380838
2/19/16,127.2604679,534.9,93.66691691,25.17760547
2/22/16,127.9202945,559.5,94.48616109,25.25347019
2/23/16,126.610204,552.94,92.3502745,24.76983257
2/24/16,126.9927122,554.04,93.72543436,24.95949438
2/25/16,128.6183719,555.15,94.3691262,25.22502092
2/26/16,126.2563839,555.23,94.51541981,25.0448422
2/29/16,125.3001135,552.52,94.30085586,24.82673111
3/1/16,128.4940567,579.04,98.04597207,25.443132
3/2/16,130.3396587,580.21,98.26053602,25.50951364
3/3/16,131.7740643,577.49,98.99200403,25.48106436
3/4/16,131.7740643,575.14,100.464693,25.41468273
3/7/16,134.0212998,562.8,99.35286158,25.73710781
3/8/16,132.9885277,560.26,98.53361741,25.65175999
3/9/16,134.2699301,559.47,98.62139357,26.18281307
3/10/16,134.0595506,558.93,98.6701581,25.96470198
3/11/16,136.1346574,569.61,99.73322494,26.41989033
3/14/16,136.536291,573.37,99.98680052,26.26816088
3/15/16,136.7084197,577.02,101.9958993,26.23022852
3/16/16,138.4583945,574.27,103.3515534,26.43885651
3/17/16,140.610003,559.44,103.185754,26.73283232
3/18/16,140.6578165,552.08,103.3027888,26.86559559
3/21/16,142.130473,553.98,103.2930359,26.73283232
3/22/16,141.6236496,560.48,104.0830214,26.81818013
3/23/16,139.0417195,569.63,103.5075999,26.39144106
3/24/16,141.4802091,582.95,103.0589662,26.51472124
3/28/16,141.9105308,579.87,102.5908266,26.45782269
3/29/16,142.7998623,593.86,105.0193004,26.6474845
3/30/16,141.9200935,598.69,106.8528469,26.98887576
3/31/16,144.8271556,593.64,106.2969312,26.99835885
4/1/16,145.8503649,598.5,107.2722219,27.20698685
4/4/16,145.4200432,593.19,108.3743004,26.93197722
4/5/16,143.4405634,586.14,107.0966696,26.39601748
4/6/16,143.4596889,602.08,108.2182539,26.79798728
4/7/16,141.7670902,591.43,105.8580504,26.41515889
4/8/16,142.8189877,594.6,105.9750853,26.50129528
4/11/16,142.7233606,595.93,106.3261899,26.43430031
4/12/16,143.0867434,603.17,107.7111027,26.45344173
4/13/16,144.6167761,614.82,109.2715678,27.01811361
4/14/16,144.5498371,620.75,109.3300852,27.03725503
4/15/16,145.0853486,625.89,107.1356812,26.70228019
4/18/16,145.8599276,635.35,104.8242423,26.97983077
4/19/16,137.7029409,627.9,104.2683266,27.11382071
4/20/16,139.7206715,632.99,104.4828906,27.21909851
4/21/16,142.7711742,631,103.3515534,27.02768432
4/22/16,142.0061578,620.5,103.0687191,26.94154793
4/25/16,142.3026016,626.2,102.4835447,27.01811361
4/26/16,142.5607947,616.88,101.7715825,27.22866922
4/27/16,143.8900105,606.57,95.40293433,27.41051271
4/28/16,140.6386911,602,92.48681519,26.75970445
4/29/16,139.5581055,659.59,91.42374835,26.30988109
5/2/16,138.9174043,683.85,91.32621928,26.19503257
5/3/16,137.8272561,671.32,92.82816693,25.70692637
5/4/16,137.9420085,670.9,91.86262916,25.30495656
5/5/16,140.0649289,659.09,91.4920187,25.08483024
5/6/16,142.1878492,673.95,90.9817672,25.39109295
5/9/16,142.2361172,679.75,91.0504549,25.37195153
5/10/16,144.7750135,703.07,91.66864422,25.86962844
5/11/16,143.7903465,713.23,90.77570409,25.55379502
5/12/16,143.6841569,717.93,88.64638534,25.52508289
5/13/16,142.6029539,709.92,88.82301086,25.39109295
5/16/16,144.28268,710.66,92.12002054,25.81220418
5/17/16,142.8732547,695.27,91.73733192,25.50594147
5/18/16,142.2361172,697.45,92.7872725,25.57293644
5/19/16,139.9096,698.52,92.43402146,26.38644677
5/20/16,142.1492348,702.8,93.4348994,26.76927516
5/23/16,141.6858621,696.75,94.62221539,26.74056303
5/24/16,143.1725162,704.2,96.06465713,27.24781064
5/25/16,146.4354324,708.35,97.75241208,27.67849258
5/26/16,147.1594523,714.91,98.52760186,27.65935116
5/27/16,147.5455962,712.24,98.46872669,27.67849258
5/31/16,148.4144201,722.79,97.98791278,27.80291181
6/1/16,147.2270275,719.44,96.61415874,27.65935116
6/2/16,148.1827337,728.24,95.88803161,27.83162394
6/3/16,147.5938642,725.54,96.08428218,27.87947749
6/6/16,147.4394067,726.73,96.78097173,27.85076536
6/7/16,148.0186226,723.74,97.17347288,27.82205323
6/8/16,148.6654136,726.64,97.08516012,27.8890482
6/9/16,148.1055049,727.65,97.78184967,27.8890482
6/10/16,147.0918771,717.91,96.97722231,27.78377039
6/13/16,146.0396349,715.24,95.51515551,27.6019269
6/14/16,145.8272558,719.3,95.63290586,27.71677542
6/15/16,145.460419,714.26,95.31890494,27.42008342
6/16/16,145.8272558,717.51,95.72121862,27.63063903
6/17/16,146.7250404,706.39,93.54283722,27.70720471
6/20/16,148.2889233,714.01,93.31714906,27.56364406
6/21/16,148.7136816,715.82,94.11196389,27.53493193
6/22/16,147.622825,710.6,93.75871286,27.48707839
6/23/16,149.9686494,722.08,94.29840194,27.96561387
6/24/16,141.5120973,698.96,91.64901916,26.55871954
6/27/16,138.5291354,691.36,90.31451524,26.13760831
6/28/16,140.6529271,707.95,91.83545721,26.59700238
6/29/16,143.3173202,715.6,92.63027204,27.04682574
6/30/16,146.5223148,715.62,93.8077755,27.45836626
7/1/16,147.0725699,725.68,94.09233883,27.56364406
7/5/16,146.4257788,728.1,93.20921124,27.36265916
7/6/16,147.0918771,737.61,93.7390878,27.73934243
7/7/16,147.3139099,736.57,94.14140148,27.75865952
7/8/16,149.1094792,745.81,94.86752861,28.26090388
7/11/16,149.9493422,753.78,95.16190448,28.42509915
7/12/16,151.6001075,748.21,95.59365574,28.59895297
7/13/16,152.5461602,742.63,95.05396666,28.73417261
7/14/16,154.7278734,741.2,96.93797219,28.74383115
7/15/16,154.2451935,735.44,96.92815966,28.80178243
7/18/16,154.3224222,736.07,97.95847519,28.88870933
7/19/16,154.0521215,739.95,97.9977253,28.89836788
7/20/16,155.770462,745.72,98.08603806,29.5841246
7/21/16,154.8919845,744.43,97.56597404,29.53583188
7/22/16,156.4558675,744.86,96.81040932,29.66139297
7/25/16,157.0157762,739.61,95.51515551,29.73866133
7/26/16,156.5041355,735.59,94.85771608,29.82558824
7/27/16,156.2241811,736.67,101.0199842,29.7096857
7/28/16,155.7801156,752.61,102.3839257,29.47788061
7/29/16,155.0560957,758.81,102.2563628,29.48753915
8/1/16,155.8573444,767.74,104.0618681,29.68071006
8/2/16,155.0174813,760.58,102.5213011,29.57446606
8/3/16,155.1043637,754.64,103.8067424,29.67105151
8/4/16,155.9538804,760.77,104.4445567,29.74831988
8/5/16,157.836332,765.98,106.0328796,29.98012497
8/8/16,157.7784104,766.56,106.9108965,29.95114933
8/9/16,157.5155113,768.31,107.3449723,29.88353951
8/10/16,157.8173584,768.56,106.5458782,29.7966126
8/11/16,159.229224,771.24,106.4768207,29.89319806
8/12/16,157.6907774,772.56,106.7234547,29.81592969
8/15/16,157.6226184,768.49,108.0059514,30.12500315
8/16/16,156.4736519,764.04,107.9072978,30.05739333
8/17/16,156.2204898,764.63,107.749452,29.67105151
8/18/16,157.1162942,764.46,107.611337,29.43924642
8/19/16,155.8310097,757.31,107.8875671,29.47788061
8/22/16,155.7920616,759.48,107.0490115,29.5841246
8/23/16,156.0452237,762.45,107.3844337,29.92217369
8/24/16,154.8670463,757.25,106.5754743,29.99944206
8/25/16,154.4580921,759.22,106.1216678,30.2215886
8/26/16,154.156245,769,105.5001502,30.27953987
8/29/16,155.5194255,771.29,105.3817659,30.50168642
8/30/16,155.2078414,767.58,104.5728064,30.46305224
8/31/16,154.7015172,769.16,104.67146,30.36646678
9/1/16,155.3441595,770.62,105.2929776,30.50168642
9/2/16,155.3538965,772.44,106.2795135,30.74315005
9/6/16,156.1328568,788.87,106.2499175,30.78178424
9/7/16,157.3889303,784.48,106.9010312,30.70451587
9/8/16,154.8183613,784.06,104.0992692,30.39544242
9/9/16,151.595413,760.14,101.7414483,29.7966126
9/12/16,154.127034,771.49,104.0203463,30.36646678
9/13/16,151.712257,761.01,106.4965514,29.99944206
9/14/16,149.9985444,761.09,110.2651186,29.94149079
9/15/16,151.566202,769.69,114.0139551,30.24090569
9/16/16,149.7940673,778.52,113.3727067,29.78695406
9/19/16,150.7969787,775.1,112.0507486,29.96080788
9/20/16,150.3880245,780.22,112.0408832,30.03807624
9/21/16,151.4396209,789.74,112.0211525,30.28919842
9/22/16,152.0043671,804.7,113.0767459,30.57895478
9/23/16,150.9040857,805.75,111.1924624,30.26988133
9/26/16,149.9303853,799.16,111.3601735,30.0091006
9/27/16,152.6470094,816.11,111.567346,30.40510096
9/28/16,154.127034,828.72,112.4157669,30.42441806
9/29/16,153.9517679,829.05,110.6695983,30.31817406
9/30/16,154.6723062,837.31,111.5278846,30.63690605
10/3/16,153.4649177,836.74,111.0050205,30.67554024
10/4/16,152.3451623,834.03,111.4785578,30.52946624
10/5/16,152.9488565,844.36,111.5278846,30.76318464
10/6/16,152.7541164,841.66,112.3565747,30.6560637
10/7/16,151.575939,839.43,112.5242858,30.64632544
10/10/16,152.8904345,841.71,114.4874923,30.64632544
10/11/16,150.7190826,831,114.7341263,30.22757997
10/12/16,150.2322324,834.09,115.7601236,29.54590129
10/13/16,149.6772232,829.28,115.4049707,29.38035076
10/14/16,150.3880245,822.96,116.046219,29.39008903
10/17/16,150.6996086,812.95,115.9672962,29.42904209
10/18/16,146.7561221,817.65,115.8883733,29.64328396
10/19/16,147.2819203,817.69,115.5430857,29.55563956
10/20/16,147.5350824,810.32,115.4838936,29.37061249
10/21/16,145.6947887,818.99,115.030087,29.36087423
10/24/16,146.610067,838.09,116.0659498,29.6627605
10/25/16,146.9119141,835.18,116.6578713,29.54590129
10/26/16,147.8174555,822.59,114.0336858,29.7504049
10/27/16,149.3169541,818.36,112.9386309,29.58485436
10/28/16,148.5964158,776.32,112.1888636,29.78935796
10/31/16,149.6480122,789.82,112.0112872,29.87700236
11/1/16,148.7716819,785.41,109.9888885,29.68223703
11/2/16,147.9537735,765.56,110.0875421,29.59459263
11/3/16,148.3627277,767.03,108.9135644,29.52642476
11/4/16,148.4211497,755.05,107.9318251,29.39982729
11/7/16,151.624624,784.93,109.4887248,30.1301973
11/8/16,152.4522693,787.75,110.1333011,30.1886269
11/9/16,152.0985746,771.88,109.9548031,30.5392045
11/10/16,157.4138209,742.38,106.8905864,30.1886269
11/11/16,158.4454307,739.01,107.5252462,30.5392045
11/14/16,155.4390251,719.07,104.8279422,30.54894277
11/15/16,155.8909684,743.24,106.2162604,30.87030557
11/16/16,156.5001094,746.49,109.0722293,30.7437081
11/17/16,157.001177,756.4,109.0325631,29.26349156
11/18/16,157.5808434,760.16,109.1416453,29.39008903
11/21/16,159.9191588,780,110.7977106,29.26349156
11/22/16,159.8209103,785.33,110.8671265,29.10767929
11/23/16,159.1429953,780.12,110.3018826,28.93239049
11/25/16,160.2826785,780.37,110.8572099,29.30244463
11/28/16,161.6385084,766.77,110.6390456,29.13689409
11/29/16,160.6658478,762.52,110.5299635,29.04924969
11/30/16,159.3787918,750.57,109.597807,29.03951142
12/1/16,157.0208267,743.65,108.5764014,28.67919555
12/2/16,157.2173238,740.34,108.9829803,28.48443022
12/5/16,157.0404764,759.36,108.1995722,28.75710169
12/6/16,157.541544,764.72,109.0325631,28.56233635
12/7/16,161.9037795,770.42,110.1035515,29.16610889
12/8/16,162.4637962,767.33,111.1844564,29.16610889
12/9/16,163.6034793,768.66,112.9991866,29.27322983
12/12/16,162.6013442,760.12,112.3546103,29.38035076
12/13/16,165.3424786,774.34,114.2288399,29.78935796
12/14/16,165.5586254,768.82,114.2288399,29.6627605
12/15/16,165.0772075,761,114.8535831,29.82831103
12/16/16,163.8098013,757.77,115.0023315,29.78935796
12/19/16,163.760677,766,115.6667409,29.94517023
12/20/16,164.6645636,771.22,115.9741542,29.76014316
12/21/16,164.3992926,770.6,116.0832364,29.62380743
12/22/16,164.1340215,766.34,115.3196613,29.6627605
12/23/16,163.7901516,760.59,115.5477422,29.73092836
12/27/16,164.2126203,771.4,116.2815675,29.87700236
12/28/16,163.2792591,772.13,115.7857396,29.62380743
12/29/16,163.6820782,765.15,115.7559899,29.6627605
12/30/16,163.082762,749.87,114.8535831,29.42904209
